its,load_time(us),get_time(us)
25361,3358,28,15
25362,3415,38,13
25363,3449,27,16
25364,3336,55,14
25365,3501,52,15
25366,3334,25,15
25367,3453,54,16
25368,3593,57,15
25369,3334,26,14
25370,3411,34,12
25371,3391,49,16
25372,3332,25,15
25373,3424,48,14
25374,3336,44,15
25375,3332,24,15
25376,4080,93,18
25377,3328,51,15
25378,3432,22,12
25379,4617,92,20
25380,4544,37,13
25381,4614,38,19
25382,4546,68,26
25383,3596,33,15
25384,3317,60,17
25385,3599,47,15
25386,3333,25,15
25387,3251,65,13
25388,3707,50,14
25389,3336,26,13
25390,3330,46,13
25391,3631,51,13
25392,3288,23,15
25393,3780,40,13
25394,3325,46,14
25395,3324,24,14
25396,3760,58,14
25397,3329,39,13
25398,3298,24,14
25399,3634,52,13
25400,3290,25,15
25401,3488,30,12
25402,3489,54,14
25403,3332,25,16
25404,3656,50,14
25405,3287,40,15
25406,3249,24,14
25407,3602,48,15
25408,3289,43,13
25409,3374,21,12
25410,3534,51,15
25411,3330,46,14
25412,3611,27,17
25413,3331,50,14
25414,3329,40,15
25415,3670,30,15
25416,3344,54,14
25417,3351,40,14
25418,3438,29,15
25419,3330,51,14
25420,3675,28,15
25421,3336,50,14
25422,3330,43,14
25423,3639,29,15
25424,3327,51,15
25425,3332,49,71
25426,4471,43,18
25427,4462,66,19
25428,4512,70,20
25429,4461,35,16
25430,4682,76,19
25431,3765,52,14
25432,3679,27,16
25433,3335,51,14
25434,3331,46,14
25435,3487,29,15
25436,3326,53,16
25437,3489,27,14
25438,3332,52,16
25439,3329,47,14
25440,3493,31,15
25441,3333,49,15
25442,3328,43,12
25443,3494,29,15
25444,3328,50,15
25445,3486,53,13
25446,3336,27,15
25447,3330,49,15
25448,3589,50,13
25449,3286,23,14
25450,3254,38,12
25451,3726,52,15
25452,3286,24,14
25453,3616,48,14
25454,3286,26,15
25455,3254,44,14
25456,3609,52,14
25457,3287,24,14
25458,3283,43,14
25459,3720,51,13
25460,3287,25,14
25461,3585,32,11
25462,3249,44,13
25463,3299,25,14
25464,3764,57,14
25465,3332,46,15
25466,3338,24,15
25467,3695,55,15
25468,3331,42,15
25469,3493,20,11
25470,3511,52,15
25471,3325,42,15
25472,3673,29,16
25473,3334,47,15
25474,3329,25,14
25475,3550,58,16
25476,3329,47,15
25477,3408,25,13
25478,3386,55,15
25479,3326,50,15
25480,3539,30,15
25481,3334,52,15
25482,3337,50,14
25483,3498,31,15
25484,3332,51,15
25485,3467,39,13
25486,3447,28,16
25487,3326,51,16
25488,3517,60,14
25489,3344,26,17
25490,3330,50,16
25491,3598,31,15
25492,3331,51,14
25493,3500,32,12
25494,3494,29,15
25495,3329,55,15
25496,3619,70,15
25497,3556,39,15
25498,3428,74,14
25499,3542,75,39
25500,3362,26,15
25501,3410,32,12
25502,3432,51,15
25503,3332,25,17
25504,3504,49,15
25505,3332,43,16
25506,3326,26,15
25507,3538,57,15
25508,3337,52,16
25509,3995,24,13
25510,3552,62,15
25511,3331,26,16
25512,3750,57,14
25513,3388,49,15
25514,3331,27,15
25515,3682,64,16
25516,3328,49,14
25517,3325,25,15
25518,3850,61,15
25519,3333,48,16
25520,3812,25,14
25521,3333,55,16
25522,3332,49,15
25523,3682,31,14
25524,3334,53,15
25525,3330,47,14
25526,3514,34,16
25527,3324,56,15
25528,3635,25,13
25529,3333,56,14
25530,3331,51,17
25531,3659,33,15
25532,3332,55,14
25533,3331,47,14
25534,3514,31,14
25535,3297,48,14
25536,3572,37,13
25537,3331,26,15
25538,3332,46,14
25539,3581,64,14
25540,3332,24,14
25541,3344,49,16
25542,3611,45,14
25543,3251,34,15
25544,3502,50,13
25545,3301,44,13
25546,3255,24,13
25547,3695,47,14
25548,3332,25,14
25549,3338,46,15
25550,3622,52,14
25551,3334,26,13
25552,3499,31,12
25553,3427,49,15
25554,3333,24,14
25555,3583,67,19
25556,3369,49,15
25557,3332,26,14
25558,3498,57,16
25559,3332,45,15
25560,3385,23,12
25561,3504,52,15
25562,3333,47,15
25563,3677,30,15
25564,3332,53,15
25565,3329,26,15
25566,3578,58,17
25567,3334,46,15
25568,3388,23,13
25569,3508,54,16
25570,3332,46,14
25571,3623,31,15
25572,3336,53,13
25573,3330,70,39
25574,3522,31,14
25575,3332,49,14
25576,3395,32,14
25577,3400,29,16
25578,3326,48,15
25579,3490,45,15
25580,3333,26,14
25581,3330,46,14
25582,3496,32,15
25583,3331,53,15
25584,3473,48,13
25585,3505,28,16
25586,3327,49,15
25587,3803,49,15
25588,3333,26,15
25589,3332,46,15
25590,3818,59,15
25591,3345,29,14
25592,3490,34,12
25593,3512,52,17
25594,3329,27,14
25595,3775,55,15
25596,3327,44,14
25597,3330,27,16
25598,3723,56,15
25599,3332,47,16
25600,3345,71,14
25601,3501,52,15
25602,3329,25,14
25603,3639,47,15
25604,3331,43,14
25605,3325,23,15
25606,3728,52,14
25607,3338,45,15
25608,3356,49,12
25609,3629,59,14
25610,3338,45,14
25611,3319,26,16
25612,3657,51,15
25613,3336,46,14
25614,3756,24,12
25615,3327,46,13
25616,3331,46,14
25617,3695,30,14
25618,3292,49,14
25619,3285,23,13
25620,3662,50,14
25621,3284,42,14
25622,3499,23,12
25623,3487,55,15
25624,3252,50,18
25625,3693,27,14
25626,3285,47,13
25627,3284,41,13
25628,3644,29,14
25629,3330,48,14
25630,3501,31,11
25631,3486,26,16
25632,3271,61,14
25633,3639,47,14
25634,3318,25,14
25635,3342,45,14
25636,3806,62,15
25637,3538,36,15
25638,3499,81,15
25639,3725,37,16
25640,3334,69,17
25641,3626,54,15
25642,3342,28,16
25643,3343,60,14
25644,3694,69,14
25645,3327,28,15
25646,3330,57,43
25647,4811,87,18
25648,4691,37,16
25649,4650,79,19
25650,4578,59,18
25651,4618,38,19
25652,4605,65,18
25653,4743,66,17
25654,4571,35,17
25655,4808,70,19
25656,4574,34,18
25657,4693,71,18
25658,4592,59,18
25659,4701,38,19
25660,4577,64,16
25661,4748,62,18
25662,4673,33,20
25663,4694,67,18
25664,4548,59,18
25665,4748,36,18
25666,4601,61,18
25667,4803,62,16
25668,3325,24,15
25669,3676,50,16
25670,3332,43,14
25671,3298,23,14
25672,3640,51,14
25673,3302,41,14
25674,3331,24,14
25675,3757,51,15
25676,3265,25,13
25677,3675,50,15
25678,3299,46,15
25679,3301,26,15
25680,3591,48,15
25681,3303,41,14
25682,3329,24,16
25683,3694,53,15
25684,3302,44,16
25685,3594,24,15
25686,3264,47,13
25687,3272,44,15
25688,3633,28,14
25689,3343,54,14
25690,3271,44,15
25691,3719,31,14
25692,3295,51,14
25693,3407,24,13
25694,3387,50,14
25695,3334,52,16
25696,3487,27,14
25697,3335,55,16
25698,3331,44,15
25699,3496,32,16
25700,3333,51,17
25701,3443,41,13
25702,3335,26,15
25703,3337,45,14
25704,3494,50,14
25705,3335,24,16
25706,3330,45,14
25707,4350,70,17
25708,4672,35,17
25709,4549,66,17
25710,4675,34,19
25711,4612,68,19
25712,4673,61,18
25713,4457,40,19
25714,4557,72,20
25715,4484,76,23
25716,4558,33,19
25717,4504,71,20
25718,4019,47,15
25719,3676,29,15
25720,3332,55,20
25721,3361,39,12
25722,3465,29,15
25723,3339,51,13
25724,3487,49,14
25725,3334,27,16
25726,3333,49,13
25727,3499,54,16
25728,3333,25,14
25729,3357,41,13
25730,3427,28,16
25731,3334,50,16
25732,3496,49,15
25733,3335,26,14
25734,3331,46,15
25735,3497,51,15
25736,3334,26,16
25737,3370,42,13
25738,3425,48,15
25739,3334,27,15
25740,3489,53,15
25741,3335,46,14
25742,3332,24,16
25743,3533,54,15
25744,3333,44,15
25745,3385,23,11
25746,3425,52,15
25747,3333,25,15
25748,3487,54,16
25749,3333,46,15
25750,3330,26,14
25751,3490,56,14
25752,3334,48,14
25753,3394,24,13
25754,3396,52,15
25755,3333,45,16
25756,3490,28,15
25757,3333,51,15
25758,3330,45,16
25759,3491,33,15
25760,3342,55,14
25761,3411,39,13
25762,3374,30,14
25763,3276,53,14
25764,3771,54,14
25765,3332,26,14
25766,3424,71,30
25767,3954,51,17
25768,3343,68,15
25769,3348,72,13
25770,3596,40,16
25771,3334,63,14
25772,3533,48,14
25773,3304,24,14
25774,3272,44,14
25775,3887,50,13
25776,3304,24,14
25777,3309,44,15
25778,3692,54,14
25779,3337,25,14
25780,3717,41,14
25781,3334,44,15
25782,3325,25,15
25783,3632,53,14
25784,3275,25,14
25785,3299,44,15
25786,3710,53,15
25787,3331,25,13
25788,3512,31,11
25789,3602,45,15
25790,3331,25,14
25791,3743,48,16
25792,3327,40,15
25793,3270,23,16
25794,3704,54,40
25795,3327,44,15
25796,3329,25,14
25797,3706,55,16
25798,3334,42,14
25799,3625,25,14
25800,3299,43,16
25801,3296,42,14
25802,3542,32,14
25803,3332,47,15
25804,3348,25,15
25805,3508,57,15
25806,3334,45,15
25807,3532,23,11
25808,3352,61,16
25809,3326,48,14
25810,3497,27,14
25811,3332,46,15
25812,3337,43,14
25813,3504,32,17
25814,3338,51,14
25815,3430,41,13
25816,3355,26,15
25817,3331,50,14
25818,3534,48,14
25819,3331,26,16
25820,3330,45,13
25821,3484,31,15
25822,3329,52,15
25823,3437,39,14
25824,3355,26,16
25825,3326,50,14
25826,3490,53,17
25827,3476,32,16
25828,4501,38,12
25829,4596,82,21
25830,4506,26,13
25831,4663,77,18
25832,4539,48,35
25833,3547,34,16
25834,3303,52,14
25835,3651,41,14
25836,3305,24,16
25837,3331,43,15
25838,3761,30,16
25839,3264,48,15
25840,3265,42,13
25841,3669,31,16
25842,3321,45,13
25843,3554,45,12
25844,3347,26,15
25845,3299,42,14
25846,3663,46,15
25847,3301,24,15
25848,3263,43,15
25849,3661,49,15
25850,3304,25,13
25851,3453,31,11
25852,3520,45,15
25853,3269,24,13
25854,3563,48,13
25855,3332,41,16
25856,3305,25,14
25857,3526,53,15
25858,3335,26,14
25859,3353,44,13
25860,3445,51,15
25861,3334,25,15
25862,3538,51,15
25863,3346,49,14
25864,3332,25,16
25865,3488,54,14
25866,3332,45,15
25867,3356,22,13
25868,3479,61,23
25869,3357,44,15
25870,3535,25,14
25871,3335,48,15
25872,3334,41,14
25873,3498,33,15
25874,3334,51,15
25875,3328,23,12
25876,4517,84,19
25877,4584,35,16
25878,4570,42,17
25879,4579,48,12
25880,3489,63,15
25881,3331,26,16
25882,3556,53,16
25883,3335,46,14
25884,3332,25,15
25885,3495,54,15
25886,3332,45,13
25887,3369,26,14
25888,3454,52,14
25889,3331,45,15
25890,3489,30,14
25891,3327,52,15
25892,3332,45,15
25893,3496,30,15
25894,3333,52,14
25895,3393,21,11
25896,3432,53,15
25897,3341,48,15
25898,3487,26,15
25899,3327,50,16
25900,3332,44,15
25901,3605,28,14
25902,3301,52,15
25903,3465,42,13
25904,3516,34,18
25905,3691,86,15
25906,3613,69,16
25907,3347,28,15
25908,3368,45,13
25909,3762,46,14
25910,3250,23,14
25911,3367,41,13
25912,3552,26,14
25913,3285,47,13
25914,3634,43,15
25915,3285,26,15
25916,3292,42,14
25917,3773,49,14
25918,3281,24,13
25919,3343,43,15
25920,3664,55,15
25921,3341,26,15
25922,3501,47,13
25923,3336,44,15
25924,3332,26,15
25925,3508,57,14
25926,3326,53,15
25927,3338,27,16
25928,3517,60,14
25929,3333,46,15
25930,3511,28,14
25931,3344,53,15
25932,3331,26,15
25933,3510,57,15
25934,3329,42,15
25935,3335,27,15
25936,3506,56,16
25937,3333,44,14
25938,3559,28,14
25939,3334,50,15
25940,3341,43,15
25941,3573,31,16
25942,3334,53,21
25943,3351,45,15
25944,3666,34,16
25945,3345,52,15
25946,3513,55,15
25947,3335,26,16
25948,3331,49,15
25949,3574,33,15
25950,3331,54,16
25951,3330,44,16
25952,3684,33,15
25953,3327,52,16
25954,3697,55,14
25955,3332,28,15
25956,3330,51,15
25957,3660,56,16
25958,3340,27,17
25959,3343,47,14
25960,3554,55,16
25961,3327,33,16
25962,3532,46,15
25963,3339,45,15
25964,3331,27,14
25965,3662,61,16
25966,3410,29,16
25967,4429,55,13
25968,3489,73,19
25969,4497,37,16
25970,3735,58,14
25971,3332,45,15
25972,3493,26,14
25973,3401,52,15
25974,3332,43,16
25975,3490,26,13
25976,3326,49,15
25977,3345,44,15
25978,4297,41,21
25979,4594,66,18
25980,4678,68,17
25981,4494,36,20
25982,4605,68,20
25983,4492,60,20
25984,4636,35,19
25985,4534,71,20
25986,4689,36,19
25987,4471,74,19
25988,4591,74,17
25989,4511,32,20
25990,4625,72,19
25991,4495,66,19
25992,4598,37,19
25993,4557,65,20
25994,4650,70,17
25995,4563,37,19
25996,4645,72,19
25997,4572,69,17
25998,4553,37,19
25999,4589,70,19
26000,4631,67,18
26001,4701,26,12
26002,4914,106,17
26003,4547,33,17
26004,4673,76,15
26005,4600,67,19
26006,4929,34,16
26007,4582,73,19
26008,4849,67,18
26009,4605,34,16
26010,4829,72,18
26011,4671,64,18
26012,4859,35,18
26013,4574,72,19
26014,4609,69,18
26015,4579,33,16
26016,4794,79,29
26017,4618,55,17
26018,4836,34,19
26019,4611,61,18
26020,4814,60,18
26021,4598,31,17
26022,4866,72,18
26023,4669,33,19
26024,4566,68,17
26025,3553,49,15
26026,3503,25,13
26027,3341,55,14
26028,3329,49,14
26029,3494,27,14
26030,3330,51,15
26031,3324,30,12
26032,3541,30,15
26033,3334,51,14
26034,3491,47,15
26035,3340,26,16
26036,3331,50,14
26037,3546,57,14
26038,3331,27,15
26039,3327,44,15
26040,3508,32,15
26041,3346,61,14
26042,3547,62,14
26043,3412,41,16
26044,3733,88,15
26045,3542,74,15
26046,3343,27,15
26047,3331,33,12
26048,3514,61,15
26049,3326,26,15
26050,3503,48,14
26051,3338,47,15
26052,3334,26,14
26053,3503,54,15
26054,3333,45,15
26055,3343,26,16
26056,3506,57,15
26057,3327,43,15
26058,3500,27,16
26059,3333,49,14
26060,3353,28,14
26061,3607,49,15
26062,3310,45,14
26063,3313,24,12
26064,3757,53,15
26065,3302,44,15
26066,3623,46,25
26067,3265,49,13
26068,3301,38,13
26069,3737,29,14
26070,3330,47,15
26071,3304,44,14
26072,3752,29,15
26073,3302,44,13
26074,3459,31,12
26075,3469,31,13
26076,3264,48,13
26077,3513,27,15
26078,3335,47,15
26079,3332,41,14
26080,3557,30,15
26081,3338,48,15
26082,3438,31,12
26083,3413,33,14
26084,3331,48,20
26085,3672,63,14
26086,3287,23,14
26087,3286,42,14
26088,3605,54,20
26089,3309,25,14
26090,3443,31,12
26091,3487,46,15
26092,3252,23,14
26093,3678,47,14
26094,3285,25,14
26095,3286,42,15
26096,3610,47,14
26097,3332,24,14
26098,3453,42,14
26099,3541,44,14
26100,3287,24,17
26101,3621,45,14
26102,3265,41,14
26103,3286,23,15
26104,3631,49,13
26105,3999,82,34
26106,3550,21,11
26107,3604,68,15
26108,3339,50,14
26109,3643,25,15
26110,3367,50,14
26111,3338,43,14
26112,3721,50,27
26113,3329,48,14
26114,3298,33,11
26115,3653,51,16
26116,3364,46,15
26117,3605,27,14
26118,3318,53,13
26119,3325,43,14
26120,3718,27,13
26121,3251,47,13
26122,3289,43,15
26123,3779,27,15
26124,3317,48,14
26125,3682,49,12
26126,3333,25,13
26127,3329,47,14
26128,3558,49,14
26129,3329,24,13
26130,3265,40,13
26131,3782,31,14
26132,3278,50,14
26133,3385,54,14
26134,3583,26,14
26135,3333,46,13
26136,3540,47,14
26137,3331,26,14
26138,3330,40,14
26139,3542,48,22
26140,3327,24,14
26141,3373,42,14
26142,3439,49,15
26143,3330,24,15
26144,3497,46,15
26145,3332,44,14
26146,3334,24,15
26147,3517,68,15
26148,3326,45,16
26149,3334,25,14
26150,4510,83,20
26151,4578,35,19
26152,4503,72,16
26153,4582,48,12
26154,3489,33,16
26155,3338,56,14
26156,3539,49,16
26157,3326,26,14
26158,3326,46,15
26159,3496,51,15
26160,3335,27,16
26161,3391,31,12
26162,3434,55,23
26163,3356,26,14
26164,3536,52,15
26165,3325,50,15
26166,3327,26,15
26167,3494,59,15
26168,3342,27,15
26169,3451,31,11
26170,3463,50,15
26171,3361,27,16
26172,3540,54,14
26173,3334,46,14
26174,3352,25,14
26175,3756,53,14
26176,3337,46,15
26177,3495,21,11
26178,3592,52,17
26179,3333,49,17
26180,3594,28,15
26181,3361,58,17
26182,3343,47,14
26183,4205,74,24
26184,4598,110,19
26185,4570,88,18
26186,4582,39,19
26187,4545,79,19
26188,3593,34,18
26189,3498,37,12
26190,3487,60,16
26191,3332,25,15
26192,3509,58,16
26193,3362,44,14
26194,3332,25,14
26195,3513,57,16
26196,3375,47,16
26197,3405,21,11
26198,4701,71,18
26199,4574,33,12
26200,4572,40,19
26201,4552,42,13
26202,4580,70,18
26203,4445,26,14
26204,4645,73,17
26205,4540,49,14
26206,4623,81,18
26207,4500,67,19
26208,4616,38,20
26209,3499,57,13
26210,3697,57,14
26211,3335,25,15
26212,3332,51,15
26213,3511,56,14
26214,3332,25,14
26215,3455,39,13
26216,3341,49,15
26217,3335,27,14
26218,3509,55,14
26219,3335,50,16
26220,3333,25,15
26221,3542,57,16
26222,4648,51,21
26223,4542,85,17
26224,4758,76,18
26225,4511,35,20
26226,4707,72,19
26227,4516,66,20
26228,4668,39,19
26229,4513,72,19
26230,4710,72,18
26231,4513,35,18
26232,4784,75,18
26233,4522,66,19
26234,4701,43,20
26235,4619,99,18
26236,4476,34,12
26237,4924,48,19
26238,4649,48,13
26239,4658,78,21
26240,4562,52,15
26241,4615,77,19
26242,4512,36,18
26243,4673,79,18
26244,4541,66,19
26245,4650,39,19
26246,4598,77,18
26247,4636,83,20
26248,4495,34,19
26249,4753,76,18
26250,4494,67,19
26251,4668,35,18
26252,4583,74,20
26253,4698,71,18
26254,4494,35,18
26255,4772,71,17
26256,4587,66,19
26257,4792,41,18
26258,4531,76,20
26259,4668,37,19
26260,4504,76,18
26261,4611,72,20
26262,4482,36,17
26263,4651,72,17
26264,4508,67,19
26265,4602,37,18
26266,4510,73,19
26267,4559,65,18
26268,4478,36,20
26269,4696,67,18
26270,4516,64,19
26271,4595,35,20
26272,4572,70,20
26273,4572,57,19
26274,4530,35,20
26275,4554,38,13
26276,4563,70,18
26277,4487,20,11
26278,4561,56,15
26279,3325,26,16
26280,3716,58,15
26281,3333,52,15
26282,3418,22,12
26283,3432,56,15
26284,3332,52,15
26285,3571,27,15
26286,3332,54,17
26287,3331,50,16
26288,3625,28,25
26289,3326,53,16
26290,3389,31,12
26291,4547,44,20
26292,4518,49,12
26293,4710,74,18
26294,4501,37,14
26295,4624,95,22
26296,3957,39,17
26297,3848,97,15
26298,3338,59,16
26299,3522,22,11
26300,3440,62,16
26301,3333,50,14
26302,3512,28,16
26303,3332,49,15
26304,3326,49,15
26305,3507,30,15
26306,3334,53,13
26307,3407,32,13
26308,3433,27,14
26309,3331,48,15
26310,3448,56,26
26311,3357,25,14
26312,3326,45,15
26313,3511,55,15
26314,3336,26,16
26315,3398,34,11
26316,3432,28,14
26317,3363,52,15
26318,3616,66,16
26319,3337,27,15
26320,3326,51,15
26321,3642,61,16
26322,3335,28,15
26323,3337,56,15
26324,3530,65,16
26325,3341,28,14
26326,3510,53,14
26327,3335,48,14
26328,3335,26,15
26329,3500,58,14
26330,3332,47,16
26331,3330,27,14
26332,3508,62,15
26333,3333,25,15
26334,3621,54,14
26335,3335,47,15
26336,3333,24,15
26337,3714,60,15
26338,3337,43,16
26339,3343,54,11
26340,3514,54,14
26341,3329,45,14
26342,3684,29,15
26343,3333,57,16
26344,3330,47,14
26345,3632,32,16
26346,3333,50,15
26347,3325,43,13
26348,3482,31,15
26349,3334,50,14
26350,3491,26,16
26351,3331,50,14
26352,3330,46,15
26353,3505,30,17
26354,3329,49,15
26355,3326,33,12
26356,3478,33,14
26357,3332,52,16
26358,3737,47,15
26359,3337,27,17
26360,3350,52,16
26361,3630,61,14
26362,3333,25,16
26363,3326,49,15
26364,3490,57,14
26365,3332,27,16
26366,3489,53,14
26367,3339,48,15
26368,3330,25,15
26369,3538,53,14
26370,3329,26,15
26371,3325,51,13
26372,4589,89,20
26373,4532,37,19
26374,4621,82,18
26375,4476,66,18
26376,4640,41,20
26377,4529,71,19
26378,4717,75,20
26379,4487,32,18
26380,4645,72,18
26381,4458,72,21
26382,4800,38,18
26383,4479,69,19
26384,4652,98,113
26385,4515,36,19
26386,4630,73,20
26387,4488,34,18
26388,4659,72,20
26389,4248,51,15
26390,3671,29,14
26391,3331,50,15
26392,3324,45,14
26393,3496,30,15
26394,3334,55,15
26395,3489,40,13
26396,3345,27,16
26397,3383,58,16
26398,3496,49,15
26399,3430,27,15
26400,3326,44,16
26401,3491,52,15
26402,3333,27,14
26403,3488,41,14
26404,3334,46,14
26405,3330,26,14
26406,3539,50,15
26407,3333,27,15
26408,3326,43,14
26409,3495,55,16
26410,3332,26,15
26411,3639,51,14
26412,3521,54,16
26413,3332,26,15
26414,3614,56,16
26415,3332,46,14
26416,3331,27,15
26417,3634,60,16
26418,3327,43,14
26419,3492,27,15
26420,3332,48,15
26421,3330,45,15
26422,3495,28,15
26423,3334,50,15
26424,3331,28,16
26425,3542,56,15
26426,3328,47,15
26427,3757,30,15
26428,3335,59,16
26429,3330,47,15
26430,3596,34,13
26431,3448,65,16
26432,3510,73,16
26433,3536,38,16
26434,3333,61,14
26435,4173,82,19
26436,3391,26,14
26437,3326,45,14
26438,3672,48,15
26439,3351,25,15
26440,3468,43,13
26441,3566,48,14
26442,3345,24,14
26443,3787,51,13
26444,3332,25,15
26445,3371,44,15
26446,3764,49,12
26447,3251,25,13
26448,3265,42,14
26449,3744,49,14
26450,3290,25,14
26451,3746,45,14
26452,3347,44,14
26453,3331,26,16
26454,3705,57,16
26455,3329,45,15
26456,3331,25,14
26457,3549,56,15
26458,3347,53,23
26459,3530,24,13
26460,3332,50,16
26461,3330,26,15
26462,3502,51,15
26463,3333,43,14
26464,3330,26,16
26465,3506,53,15
26466,3332,48,15
26467,3499,23,12
26468,3333,53,14
26469,3362,51,14
26470,3506,27,15
26471,3333,50,15
26472,3353,48,15
26473,3508,27,16
26474,3328,50,16
26475,3902,54,15
26476,3335,25,15
26477,3332,48,15
26478,3488,29,16
26479,3331,54,14
26480,3331,66,16
26481,3622,31,15
26482,3326,57,13
26483,3609,50,16
26484,3331,26,15
26485,3333,47,16
26486,3504,56,16
26487,3332,25,16
26488,3331,31,12
26489,3591,54,15
26490,3363,26,16
26491,3632,59,14
26492,3325,45,15
26493,3331,26,16
26494,3496,55,16
26495,3384,51,15
26496,3330,26,14
26497,3498,49,14
26498,3255,24,16
26499,3628,46,14
26500,3263,43,14
26501,3289,24,15
26502,3675,52,15
26503,3300,42,14
26504,3258,24,14
26505,3695,53,15
26506,3291,41,14
26507,3644,38,37
26508,3251,49,14
26509,3287,40,14
26510,3657,28,15
26511,3293,45,14
26512,3288,41,15
26513,3814,28,16
26514,3300,49,14
26515,3438,21,11
26516,3444,44,13
26517,3251,41,14
26518,3668,24,14
26519,3288,46,14
26520,3287,43,13
26521,3595,30,14
26522,3352,44,14
26523,3395,39,13
26524,3510,26,14
26525,3248,43,13
26526,3660,49,16
26527,3331,25,15
26528,3331,46,15
26529,3502,53,15
26530,3334,24,15
26531,3335,44,13
26532,4522,106,105
26533,4554,53,31
26534,4610,74,20
26535,4505,36,20
26536,4690,77,19
26537,4504,66,19
26538,4689,39,18
26539,4497,70,19
26540,4703,71,18
26541,4587,35,22
26542,4655,76,20
26543,4507,68,19
26544,4705,37,18
26545,4560,69,18
26546,4722,71,19
26547,4504,34,17
26548,4549,75,19
26549,4506,67,19
26550,4189,34,24
26551,4560,78,19
26552,4631,35,18
26553,4583,79,19
26554,4667,70,20
26555,4595,38,19
26556,4594,73,19
26557,4541,72,19
26558,4567,27,15
26559,4529,72,18
26560,4553,39,13
26561,4703,52,20
26562,4755,97,30
26563,4612,118,22
26564,4601,26,27
26565,3690,81,16
26566,3331,57,16
26567,3694,26,17
26568,3363,62,16
26569,3326,50,14
26570,3552,28,16
26571,3331,56,16
26572,3365,24,15
26573,3513,66,16
26574,3330,52,17
26575,4515,44,19
26576,4586,82,18
26577,4485,76,21
26578,4585,37,30
26579,4499,74,19
26580,4585,70,18
26581,4503,40,19
26582,4586,77,19
26583,4499,71,18
26584,4591,38,20
26585,4513,74,19
26586,4587,75,18
26587,4565,43,20
26588,4587,86,19
26589,4206,22,13
26590,3442,74,15
26591,3362,57,16
26592,3714,26,13
26593,3333,57,15
26594,3330,51,15
26595,3719,28,14
26596,3330,55,14
26597,3421,52,12
26598,3491,27,17
26599,3333,48,15
26600,3548,45,15
26601,3332,25,14
26602,3330,45,16
26603,3487,51,14
26604,3332,25,15
26605,3388,83,12
26606,3519,32,16
26607,3332,50,14
26608,3495,47,14
26609,3336,25,15
